meeting_id,speaker_id,begin_time,text,end_time
ES2014d,MEE056,1853.9200439453125,YEAH,1856.9200439453125
ES2014d,MEE056,1412.93994140625,I THINK ANYWAY,1415.93994140625
ES2014d,MEE053,2849.25,VOICE,2852.25
ES2014d,MEE056,1673.2900390625,SO SHALL WE DO A WELL UM,1676.2900390625
ES2014d,FEE055,2756.780029296875,YOU WERE THE LEADER,2759.780029296875
ES2014d,MEE056,2660.340087890625,YEAH,2663.340087890625
ES2014d,MEE054,2658.5,LIKE THAT'S SOMETHING THAT MADE IT A LITTLE EASIER,2661.5
ES2014d,MEE054,1686.6300048828125,YEAH YEAH,1689.6300048828125
ES2014d,MEE053,240.36000061035156,SO I GUESS W WE HAVE TO EVALUATE IF THAT MEETS THE VARIOUS UH ASPECTS THAT WE'RE LOOKING FOR UH FROM UM OUR PREVIOUS MEETING,243.36000061035156
ES2014d,MEE056,652.4199829101562,YEAH,655.4199829101562
ES2014d,MEE056,2749.010009765625,YEAH,2752.010009765625
ES2014d,MEE056,118.30999755859375,MM-HMM,121.30999755859375
ES2014d,MEE054,448.4599914550781,YEAH,451.4599914550781
ES2014d,MEE054,1638.949951171875,WELL YOU GOT YOU GOT TWELVE,1641.949951171875
ES2014d,MEE053,511.5899963378906,MM,514.5899963378906
ES2014d,MEE053,419.67999267578125,W THE BUTTON SUPPLEMENTS,422.67999267578125
ES2014d,MEE053,313.0400085449219,RIGHT,316.0400085449219
ES2014d,MEE053,447.8699951171875,EVERYTHING ELSE IS GONNA BE A STANDARD,450.8699951171875
ES2014d,MEE056,2105.47998046875,DID DID YOU HAVE TO HAVE A RUBBER CASE THOUGH FOR RUBBER BUTTONS,2108.47998046875
ES2014d,MEE053,2442.340087890625,YOU WOULD NORMALLY YOU GO TO A MEETING YOU DECIDE RIGHT YOU DO THIS YOU DO THAT YOU DO THAT,2445.340087890625
ES2014d,MEE054,1309.3800048828125,UH THE SENSOR USING ALL OF ITS ALL OF ITS PRODUCTS ALL OF ITS BUTTONS AND IT'S GOT A FAIRLY BIG LABEL ON THE BOTTOM SAYING,1312.3800048828125
ES2014d,MEE053,1468.199951171875,RIGHT OKAY,1471.199951171875
ES2014d,MEE056,1600.2900390625,OKAY,1603.2900390625
ES2014d,MEE056,2071.9599609375,WELL BUT I THINK WE SAID THAT W,2074.9599609375
ES2014d,MEE056,1198.530029296875,YEAH,1201.530029296875
ES2014d,MEE054,1282.219970703125,UM,1285.219970703125
ES2014d,MEE053,2450.590087890625,YOU THEN DISCUSS IT,2453.590087890625
ES2014d,MEE053,2900.080078125,I TRIED TO SAVE THIS THE LAST TIME AT TWELVE POINT THREE AND IT DIDN'T SEEM TO HAVE SAVED ANYWHERE,2903.080078125
ES2014d,FEE055,125.80000305175781,IT IT'D PROBABLY HAVE TO BE LABELLED MUTE,128.8000030517578
ES2014d,MEE053,1388.010009765625,RIGHT,1391.010009765625
ES2014d,FEE055,112.91000366210938,AND IT'S KINDA NOT REALLY AT A KIND OF YOU THINK APPLE YOU THINK COMPUTERS LIKE APPLE MAC,115.91000366210938
ES2014d,MEE053,2550.47998046875,I TH I UH D,2553.47998046875
ES2014d,MEE056,439.9100036621094,WELL DO WE'LL DO IT ON THE PROTOTYPE SO DO TWO SEE HOW MUCH IT IS,442.9100036621094
ES2014d,MEE053,1490.800048828125,THAT'S RIGHT,1493.800048828125
ES2014d,MEE056,2527.27001953125,YEAH,2530.27001953125
ES2014d,MEE054,1572.780029296875,BUT THE BUT BUT BUT THE,1575.780029296875
ES2014d,MEE056,763.0800170898438,SHALL WE SHALL WE EVALUATE THE PROTOTYPE AS WE'VE GOT IT NOW FIRST AND THEN SORT OF MAKE DECISIONS ABOUT WHAT NEEDS TO BE CHANGED AFTER,766.0800170898438
ES2014d,FEE055,1367.989990234375,IT'S JUST THAT THE PEN WOULDN'T REALLY WRITE ON THAT PAPER,1370.989990234375
ES2014d,MEE056,1716.699951171875,I DON'T KNOW,1719.699951171875
ES2014d,MEE053,2332.06005859375,ON TO THE EVALUATION OF THE COURSE RATHER THAN THE EVALUATION OF THE PROJECT IS M MY UNDERSTANDING OF IT,2335.06005859375
ES2014d,FEE055,937.0399780273438,YEAH I'D MAYBE GIVE IT A,940.0399780273438
ES2014d,MEE053,610.2999877929688,OKAY,613.2999877929688
ES2014d,MEE054,1547.3900146484375,UM,1550.3900146484375
ES2014d,MEE054,719.3599853515625,UM WHETHER THEY WOULD FIGURE THE THE S UH SAMPLE SENOR AND THE SAMPLE SPEAKER VOICE RECOGNITION BE SORT OF A WORTHWHILE THING TO HAVE,722.3599853515625
ES2014d,MEE053,2422.090087890625,UM,2425.090087890625
ES2014d,MEE054,1359.0,MAYBE A KIND OF THREE,1362.0
ES2014d,FEE055,111.4000015258789,YEAH IT'S A BIT MORE FUN ISN'T IT,114.4000015258789
ES2014d,FEE055,2799.760009765625,I MEAN THEY RECORD WHAT YOU'RE WRITING AND THEN WHAT DO YOU DO WITH IT,2802.760009765625
ES2014d,MEE054,2124.1201171875,THEN WE SAY IT'S FINE SO IT'S ALL GOOD,2127.1201171875
ES2014d,MEE056,1814.1099853515625,YEAH,1817.1099853515625
ES2014d,MEE054,1524.4300537109375,SO WE'D LOSE A LITTLE BIT ON THE MAYBE KIND OF,1527.4300537109375
ES2014d,MEE054,1582.31005859375,I GUESS WE'D HAVE THE ONES WHICH ARE BLUE AT THE MOMENT WOULD WOULD JUST BE THE STANDARD COLOUR,1585.31005859375
ES2014d,MEE053,1383.3399658203125,TWO,1386.3399658203125
ES2014d,MEE056,1845.260009765625,I MEAN IT'S MAYBE NOT,1848.260009765625
ES2014d,MEE056,2224.110107421875,GET IT I IN THE,2227.110107421875
ES2014d,MEE053,2680.169921875,MM-HMM,2683.169921875
ES2014d,MEE053,1177.219970703125,YOU COULD KEEP YOUR SAMPLE SENSOR AND YOU'D BE LOOKING TO TAKE OUT POINT TWO,1180.219970703125
ES2014d,MEE056,1235.239990234375,YEAH,1238.239990234375
ES2014d,MEE053,790.4099731445312,SORRY DO YOU WANT THAT BACK UP,793.4099731445312
ES2014d,MEE053,1887.52001953125,AND THEN Y BUT YOU'VE GOT THE SPACE FOR IT TO STICK IT ON,1890.52001953125
ES2014d,MEE053,1598.510009765625,THAT MAKES SENSE,1601.510009765625
ES2014d,MEE053,2569.9599609375,I MEAN M MY WIFE AT THE MOMENT FOR INSTANCE IS UH ACTING AS A COMPUTER UM FOR UM YOU NORMALLY,2572.9599609375
ES2014d,MEE056,962.27001953125,OKAY,965.27001953125
ES2014d,MEE053,2372.77001953125,RIGHT OKAY SO,2375.77001953125
ES2014d,MEE056,2812.340087890625,THERE'S A LITTLE THERE'S A LITTLE CHIP I THINK YOU MUST PLUG IT INTO SOMETHING AND IT PRODUCES A,2815.340087890625
ES2014d,MEE054,1785.0799560546875,AND THAT IS LIKE THE MOST STANDARD TYPE OF BUTTON,1788.0799560546875
ES2014d,MEE054,1809.75,AND EVERYTHING ELSE HAS STAYED PRETTY MUCH THE SAME SO,1812.75
ES2014d,FEE055,2396.5,YEAH,2399.5
ES2014d,MEE056,2213.81005859375,WELL WE'RE AIMING FOR UM ONE FOR ALL OF THEM,2216.81005859375
ES2014d,MEE054,104.63999938964844,WE ALSO HAVE A APPLE SLASH CHERRY DESIGN AT THE TOP,107.63999938964844
ES2014d,MEE053,1666.6800537109375,I WOULDA SAID SO,1669.6800537109375
ES2014d,MEE054,405.1099853515625,MM-HMM,408.1099853515625
ES2014d,MEE054,1502.719970703125,SO THAT'S ELEVEN POINT SEVEN AND THEN WE COULD MAKE SURE WE DEFINITELY HAD ALL THE BUTTON SUPPLEMENTS,1505.719970703125
ES2014d,MEE053,2321.360107421875,NOW SATISFACTION WITH FOR EXAMPLE ROOM FOR CREATIVITY LEADERSHIP TEAMWORK MEANS ET CETERA WHITEBOARD DIGITAL PENS ET CETERA,2324.360107421875
ES2014d,MEE053,1473.6199951171875,YOU'VE GOT A CHOICE THERE OF GOING DOWN TO BATTERY WHICH WOULD SAVE YOU ONE,1476.6199951171875
ES2014d,MEE054,117.11000061035156,YEAH YEAH WE MIGHT GET A,120.11000061035156
ES2014d,MEE056,1557.72998046875,YEAH,1560.72998046875
ES2014d,MEE053,271.6000061035156,AND THE BIT AFTER THE EVALUATION CRITERIA IS UH IS THE FINANCE,274.6000061035156
ES2014d,MEE054,951.6400146484375,SO MAYBE MAYBE A TWO,954.6400146484375
ES2014d,MEE053,2308.110107421875,SO WE GOT,2311.110107421875
ES2014d,MEE056,1221.5999755859375,SO I MEAN DOES THIS NEED TO GO UP A BIT OR SOMETHING 'CAUSE WE'VE GOT BOTH THE,1224.5999755859375
ES2014d,MEE056,1925.199951171875,MM,1928.199951171875
ES2014d,MEE056,917.72998046875,SO,920.72998046875
ES2014d,FEE055,1400.1600341796875,DO WE ADD THEM UP AND RATE OR ANYTHING,1403.1600341796875
ES2014d,MEE053,1609.6600341796875,YEAH I WOULD AGREE WITH THAT I THINK,1612.6600341796875
ES2014d,MEE056,1949.8399658203125,ANOTHER COLOUR,1952.8399658203125
ES2014d,MEE053,1105.739990234375,NOW YOU'RE TRYING TO LOSE ONE POINT TWO SO IT SEEMS TO ME THAT IF YOU'RE GOING FOR THE SAMPLE SENSORS SPEAKER,1108.739990234375
ES2014d,MEE056,2836.110107421875,VO YEAH,2839.110107421875
ES2014d,FEE055,1272.52001953125,YEAH I WOULD SAY SO AS WELL,1275.52001953125
ES2014d,MEE056,2488.6298828125,YEAH,2491.6298828125
ES2014d,MEE053,1465.56005859375,HOW KIND,1468.56005859375
ES2014d,MEE053,1837.5400390625,OH,1840.5400390625
ES2014d,MEE056,454.2799987792969,MM-HMM,457.2799987792969
ES2014d,MEE053,33.369998931884766,SPREADSHEET,36.369998931884766
ES2014d,MEE053,1266.6600341796875,I WOULD GO FOR A ONE ON THAT AT THIS POINT IN TIME,1269.6600341796875
ES2014d,MEE053,1735.9100341796875,WELL YOU COULD ARGUE YOU MIGHT DO IT ONCE A YEAR YOU WOULD CHANGE BECAUSE AT THE MOMENT YOU'RE MAKING A RED APPLE,1738.9100341796875
ES2014d,MEE056,1463.6800537109375,IT'S COME ON ALREADY,1466.6800537109375
ES2014d,MEE053,2698.25,TO UH GO UH REASONABLY WELL,2701.25
ES2014d,MEE054,2088.820068359375,UH,2091.820068359375
ES2014d,FEE055,2788.739990234375,YEAH VERY NICE,2791.739990234375
ES2014d,MEE056,945.969970703125,ONE'S TRUE AND OKAY,948.969970703125
ES2014d,FEE055,139.24000549316406,UH WE JUST CHOSE SIMPLE SHAPES FOR ALL THEM,142.24000549316406
ES2014d,MEE053,2383.669921875,SO UM,2386.669921875
ES2014d,MEE056,871.969970703125,THE WHETHER THE PRODUCT DEMONSTRATES TECHNICAL INNOVATION,874.969970703125
ES2014d,MEE053,1566.6300048828125,'CAUSE OUR PLAN REALLY WAS TO HAVE ONE BUTTON ONLY WITH A SPECIAL SO SO NO MATTER HOW YOU LOOK AT THAT THAT WOULD BE THE SAME,1569.6300048828125
ES2014d,MEE056,2677.3798828125,YEAH,2680.3798828125
ES2014d,MEE056,1137.1600341796875,I'M JUST GONNA CHECK EXACTLY WHAT IT SAID IN THE EMAIL FOR UM,1140.1600341796875
ES2014d,MEE054,129.5399932861328,THEY'RE THINKING,132.5399932861328
ES2014d,MEE056,1061.3299560546875,YEAH,1064.3299560546875
ES2014d,MEE054,641.6300048828125,UM I GUESS THE SAMPLE SENS SAMPLE SPEAKER WOULD BE THE VOICE RECOGNITION THING WHICH PUTS UP TO FOUR,644.6300048828125
ES2014d,MEE054,1894.3800048828125,I'M STILL NOT QUITE SURE WE'VE ESTABLISHED THAT,1897.3800048828125
ES2014d,MEE056,697.4600219726562,YEAH,700.4600219726562
ES2014d,MEE053,2367.590087890625,SO UH I THINK I HAVE TO FINISH THAT PAGE,2370.590087890625
ES2014d,MEE056,1891.02001953125,HEY WHAT WHAT WHAT'S THE COMPANY COLOUR,1894.02001953125
ES2014d,FEE055,684.5700073242188,YOU KNOW HOW YOU TURN THAT ONE TO A ZERO WOULDN'T THE CHIP AND THE SAMPLE SPEAKER BE SEPARATE THINGS SO YOU NEED BOTH OF THEM,687.5700073242188
ES2014d,MEE054,2522.22998046875,SOMETHING WE CAN AT LEAST LOOK AT AND THINK HOW WE CAN IMPROVE ON,2525.22998046875
ES2014d,MEE054,1586.97998046875,YEAH WHICH I THINK WE SHOULD YEAH THEY'LL STILL BE FINE FOR THE FOR THE PRICE,1589.97998046875
ES2014d,FEE055,96.62999725341797,AND THE EXTRA FUNCTION BUTTONS ARE BELOW THAT PANEL ON THE LITTLE LINE,99.62999725341797
ES2014d,MEE053,591.8300170898438,IF WE JUST DID SPECIAL SORRY YOU WERE SAYING THAT IT WOULD BE THAT ONE THAT YOU WOULD PUT IN ONE THERE,594.8300170898438
ES2014d,MEE054,2545.52001953125,ONE OF THOSE THINGS,2548.52001953125
ES2014d,MEE056,922.6599731445312,YEAH,925.6599731445312
ES2014d,MEE054,1675.9200439453125,AND SPECIALLY IT DEFINITELY COULD FITS THE THE REAL PRODUCT WHAT WAS THE WHAT'S THE COMPANY NAME,1678.9200439453125
ES2014d,MEE053,2524.659912109375,YOU HAVE TO DO IT WITHIN A SET TIME FRAME IS THE OTHER THING SO,2527.659912109375
ES2014d,FEE055,577.8400268554688,MAYBE IF YOU JUST MINIMISE THAT ONE IN THE TOP RIGHT HAND CORNER OF THE LITTLE BOX,580.8400268554688
ES2014d,MEE056,504.5199890136719,I THI I THINK I THINK THE BUTTON SUPPLEMENT I IS JUST A SUPPLEMENT FOR ALL THE BUTTONS MADE IN A DIFFERENT MATERIAL RATHER THAN PER BUTTON,507.5199890136719
ES2014d,MEE056,839.3300170898438,AND DO THAT ON A SCALE FROM SAY TRUE BEING ONE AND FALSE BEING SEVEN SO IF IT'S NEITHER TRUE NOR FALSE THEN THAT'S FOUR,842.3300170898438
ES2014d,MEE053,2448.3701171875,YOU FIND OUT INFORMATION,2451.3701171875
ES2014d,FEE055,2803.919921875,WHERE DO YOU GET THE RECORDING,2806.919921875
ES2014d,MEE056,1384.300048828125,HOW,1387.300048828125
ES2014d,FEE055,2082.050048828125,DID WE DECIDE WHAT THAT WAS WHICH BUTTON IT WAS,2085.050048828125
ES2014d,FEE055,798.989990234375,BUT I DO THINK UH THE V UH VOICE RECOGNITION THING WOULD BE MORE IMPRESSIVE THAN THE FACT THAT IT'S GOT NO BATTERY,801.989990234375
ES2014d,MEE056,2833.090087890625,WHAT WAS THE OTHER ONE,2836.090087890625
ES2014d,MEE056,2217.4599609375,M BUT IT REALLY HAS TO FIT INTO THE BUDGET SO,2220.4599609375
ES2014d,MEE056,969.0800170898438,SO FALSE IS SEVEN TRUE IS ONE AND,972.0800170898438
ES2014d,MEE056,1341.1600341796875,WHAT DO Y,1344.1600341796875
ES2014d,MEE056,1900.780029296875,OH RIGHT,1903.780029296875
ES2014d,MEE056,2633.639892578125,HMM,2636.639892578125
ES2014d,MEE056,791.77001953125,YEAH I JUST HAD A PRESENTATION TO,794.77001953125
ES2014d,FEE055,1859.449951171875,YEAH I DON'T SEE HOW WE COULD MAKE IT ANY MORE,1862.449951171875
ES2014d,FEE055,1553.4100341796875,YEAH I THINK WE SHOULD JUST IMAGINE WHITE BUTTONS,1556.4100341796875
ES2014d,MEE053,1811.5799560546875,WELL EASE HAS CERTAINLY STAYED,1814.5799560546875
ES2014d,MEE053,1662.949951171875,YEP,1665.949951171875
ES2014d,MEE054,1519.8800048828125,UM,1522.8800048828125
ES2014d,MEE054,1040.31005859375,LIKE THE POWER,1043.31005859375
ES2014d,MEE056,2026.1199951171875,BUT IF YOU'RE OPENING THE PANEL AND YOU'RE LOOKING AND YOU'RE TUNING THEN YOU'RE PAYING A BIT MORE ATTENTION,2029.1199951171875
ES2014d,MEE056,129.2899932861328,UH-HUH,132.2899932861328
ES2014d,MEE056,469.7699890136719,I THINK YOU JUST DO ONE DON'T YOU FOR THE,472.7699890136719
ES2014d,MEE053,772.1699829101562,MM-HMM,775.1699829101562
ES2014d,MEE053,50.20000076293945,THAT'S THE EASIEST WAY,53.20000076293945
ES2014d,MEE054,1535.969970703125,UM,1538.969970703125
ES2014d,MEE054,429.8599853515625,UM,432.8599853515625
ES2014d,FEE055,2062.260009765625,SHOULDN'T WE MAYBE LOSE A POINT ON FASHION GO TO A THREE,2065.260009765625
ES2014d,MEE053,1064.800048828125,THE PROBLEM IS WE HAVE TO REDUCE DOWN FROM THERE TO GET IT DOWN TO TWELVE POINT FIVE,1067.800048828125
ES2014d,MEE053,701.9099731445312,BUT YOU RECKON THAT I I MEAN THE THING IS THAT YOU WANTED TO A APPEAL TO PEOPLE AND NOT HAVE TO REPLACE BATTERIES,704.9099731445312
ES2014d,MEE053,417.6499938964844,OKAY,420.6499938964844
ES2014d,MEE053,1287.3800048828125,YEP,1290.3800048828125
ES2014d,MEE056,1958.949951171875,OKAY,1961.949951171875
ES2014d,FEE055,1254.949951171875,I'D BE HAPPY WITH A TWO,1257.949951171875
ES2014d,MEE056,568.8900146484375,IT'S ON THE BOTTOM ROW,571.8900146484375
ES2014d,MEE056,1332.8599853515625,DOES IT FIT IN WITH OUR OTHER OTHER PRODUCTS WHICH UH ARE SORT OF COFFEE MAKERS AND SPACECRAFT,1335.8599853515625
ES2014d,MEE054,1685.4200439453125,R YEAH,1688.4200439453125
ES2014d,MEE056,110.95999908447266,YEAH,113.95999908447266
ES2014d,MEE053,992.3499755859375,WE'VE GOT UH VARIOUS OTHER THINGS YOU COULD HAVE AND WE'RE NOT GOING FOR THESE OPTIONS,995.3499755859375
ES2014d,MEE056,2417.72998046875,YOU KNOW SORT OF WE HAD THINGS THROWN IN AT THE SECOND MEETING WHERE,2420.72998046875
ES2014d,MEE054,1070.0799560546875,OKAY,1073.0799560546875
ES2014d,MEE054,925.4299926757812,SO UH,928.4299926757812
ES2014d,MEE056,1397.47998046875,YEAH,1400.47998046875
ES2014d,FEE055,1973.0699462890625,MM-HMM,1976.0699462890625
ES2014d,MEE054,1360.6800537109375,UH D,1363.6800537109375
ES2014d,MEE054,1648.1199951171875,SO I THINK THAT SHOULD STILL BE OKAY,1651.1199951171875
ES2014d,MEE056,2255.47998046875,WHAT'S ON THE AGENDA,2258.47998046875
ES2014d,MEE053,544.4099731445312,I PLUGGED THAT IN LAST TIME REMEMBER IT HAS TO BE UNDER TWELVE AND A HALF,547.4099731445312
ES2014d,MEE053,1625.5,I WAS PRESUMING BIGGER THAN THE OTHER ONES OR WERE YOU,1628.5
ES2014d,MEE056,1390.0799560546875,RIGHT,1393.0799560546875
ES2014d,MEE056,155.60000610351562,YEAH,158.60000610351562
ES2014d,MEE053,481.6199951171875,WHAT'S THE OP THE OPTION WAS MAYBE NOT TO HAVE RUBBER BUTTONS BUT JUST TO HAVE THE ONE THAT WAS SOFT AND SPONGY AND THEREFORE,484.6199951171875
ES2014d,MEE056,1257.9100341796875,AND THE NEXT ONE IS I'LL HAVE TO GET IT BACK UP NOW,1260.9100341796875
ES2014d,MEE056,597.7999877929688,YEAH,600.7999877929688
ES2014d,MEE056,2685.1201171875,MM,2688.1201171875
ES2014d,MEE056,1633.02001953125,YEAH THAT,1636.02001953125
ES2014d,MEE056,1324.9200439453125,AS WELL AS HAVING THE LOGO ON AND ALL THAT,1327.9200439453125
ES2014d,MEE053,987.1599731445312,WELL IT'S JUST THAT UH SAYING SOMETHING REMEMBER THAT WHEN YOU LOOK DOWN WE'VE GOT SOLAR POWER,990.1599731445312
ES2014d,MEE056,1371.3199462890625,YEAH,1374.3199462890625
ES2014d,MEE053,959.1799926757812,YEP,962.1799926757812
ES2014d,MEE056,1006.780029296875,YEAH SO THAT SO SH SHOULD WE GO FOR A A TWO ON THAT,1009.780029296875
ES2014d,MEE056,2039.260009765625,YEAH I MEAN SO WE'VE DROPPED THE COST BUT,2042.260009765625
ES2014d,FEE055,2159.4599609375,UM CAN I JUST CHECK IF THAT'S A CHERRY OR AN APPLE,2162.4599609375
ES2014d,MEE053,1574.3499755859375,THE OTHER THING WOULD THEN BE SPECIAL MATERIAL RUBBER WOOD TITANIUM,1577.3499755859375
ES2014d,MEE056,2762.340087890625,YEAH,2765.340087890625
ES2014d,MEE056,1418.8499755859375,SO IT'S I MEAN IT'S PRETTY GOOD AT THE MOMENT BUT IT'S GONNA GET WORSE ISN'T IT,1421.8499755859375
ES2014d,MEE053,2893.2099609375,UH SO WE DON'T RE SO REALLY,2896.2099609375
ES2014d,MEE056,778.1199951171875,SO WE'VE ALL GOT A NOTE OF IT'S THIRTEEN POINT SEVEN ISN'T IT WITH EVERYTHING WE WANT ON,781.1199951171875
ES2014d,MEE053,2389.4599609375,CREATIVITY,2392.4599609375
ES2014d,MEE053,2505.010009765625,HAVE COULD HAVE USED A DIFFERENT,2508.010009765625
ES2014d,MEE056,1725.6099853515625,SO AND THAT WOULD SORT OF MAYBE KEEP US CLOSE ON THE SORT OF THE FASHION TYPE ONE,1728.6099853515625
ES2014d,MEE056,2537.9599609375,FROM THE WEBSITE IT LOOKS IT'S QUITE INNOVATIVE BUT WE'RE COMING UP WITH SOME BUCKET SHOP PRODUCT AREN'T WE THAT'S YOU KNOW FIFTEEN QUID,2540.9599609375
ES2014d,MEE053,1182.739990234375,SO YOU COULD UH FIDDLE THAT DOWN YOUR SPECIAL FORM AT THE BOTTOM OR YOUR SPECIAL COLOUR AT THE BOTTOM,1185.739990234375
ES2014d,MEE053,1098.4200439453125,IF YOU GO FOR THAT TH THAT'S AT THE HIGH END 'CAUSE THAT'S POINT SIX WHEREAS DOWN AT UH JUST SPECIAL COLOURS UH IS POINT TWO,1101.4200439453125
ES2014d,MEE053,642.0399780273438,UH-HUH,645.0399780273438
ES2014d,FEE055,1862.5999755859375,UM APART FROM MAYBE,1865.5999755859375
ES2014d,MEE056,930.9299926757812,YEAH,933.9299926757812
ES2014d,FEE055,2805.760009765625,DO YOU PLUG THE COMPUTER OR SOMETHING,2808.760009765625
ES2014d,MEE053,1157.52001953125,UM INTERFACE TYPE UM WELL PLASTIC RATHER THAN RUBBER,1160.52001953125
ES2014d,MEE054,1037.18994140625,BUT NOT THE KINETIC,1040.18994140625
ES2014d,MEE056,2706.60009765625,I DON'T THINK SORT OF THE BUDGET UM ALLOWED US TO DO ANYTHING,2709.60009765625
ES2014d,MEE053,2585.25,SO WHAT SHE'S DOING IS SHE'S HAVING TO SPEND A DAY AT THE COMPUTER TERMINAL AT ONE END SO THAT ANY STUDENT THAT COMES ALONG CAN UH ASK WHATEVER QUESTION,2588.25
ES2014d,MEE056,2725.320068359375,PORTABLE SEVEN INCH D UM LIGHTWEIGHT COMPUTER SCREENS AND UH I'M THINKING DO YOU KNOW ONE CHEAP REMOTE CONTROL DOESN'T REALLY FIT IN,2728.320068359375
ES2014d,MEE053,263.3599853515625,WE GOT THE BUTTONS AND THE ONLY THING THAT HAS REALLY CHANGED IS THE IS THE COLOURATION OF THE BUTTONS,266.3599853515625
ES2014d,MEE056,2827.159912109375,YEAH,2830.159912109375
ES2014d,MEE053,1765.280029296875,YEAH WE'VE THE MAIN THING WE'VE CHANGED REALLY IS THE CASING ISN'T IT,1768.280029296875
ES2014d,MEE054,1517.699951171875,POSSIBLY YEAH,1520.699951171875
ES2014d,MEE053,2866.72998046875,RIGHT SO UH ARE THE COSTS WITHIN BUDGET YES,2869.72998046875
ES2014d,MEE056,513.6300048828125,I DON'T KNOW THOUGH,516.6300048828125
ES2014d,MEE056,599.02001953125,YEAH,602.02001953125
ES2014d,MEE056,1326.800048828125,SO SORT OF,1329.800048828125
ES2014d,MEE056,646.2899780273438,YEAH,649.2899780273438
ES2014d,MEE054,763.1699829101562,YEAH,766.1699829101562
ES2014d,MEE054,308.7699890136719,THIS THIS IS A YES THIS IS OUR PRESENTATION OF THE PROTOTYPE,311.7699890136719
ES2014d,MEE056,2336.550048828125,UH-HUH,2339.550048828125
ES2014d,MEE056,2819.93994140625,WHETHER IT JUST PRODUCES A BIG IMAGE OF SORT OF EVERYTHING YOU'VE WRITTEN OR SOMETHING AND PAGE AFTER PAGE,2822.93994140625
ES2014d,MEE056,1977.530029296875,YEAH,1980.530029296875
ES2014d,MEE053,2466.590087890625,I'VE PUT SEEMED OKAY,2469.590087890625
ES2014d,MEE053,1464.719970703125,OH,1467.719970703125
ES2014d,MEE053,1522.0999755859375,OKAY SO,1525.0999755859375
ES2014d,MEE053,1561.4599609375,NOW THAT WOULD BE ONE BUTTON AND THE QUESTION WAS WAS THAT ALL BUTTONS OR IS THAT JUST ONE BUTTON,1564.4599609375
ES2014d,MEE056,1846.1500244140625,I MEAN,1849.1500244140625
ES2014d,MEE053,955.6799926757812,GO FOR ONE,958.6799926757812
ES2014d,MEE053,472.7200012207031,W I DON'T KNOW IS IS IS THE SORT OF ANSWER IS THAT MEANT TO BE ALL SIXTEEN BUTTONS AND THEREFORE I MEAN,475.7200012207031
ES2014d,MEE053,1954.300048828125,WELL WE DECIDED THAT THE BLUE ONES WERE THE UM THE STANDARD COLOUR,1957.300048828125
ES2014d,MEE056,1243.260009765625,UM FOR FOR INNOVATION SO WE'VE GOT THE SPEECH THE SPEECH THING AND,1246.260009765625
ES2014d,MEE053,2633.60009765625,AND OF COURSE YOU HAD THE MACHINE CRASHING AND VARIOUS THINGS GOING WRONG,2636.60009765625
ES2014d,MEE054,2004.8399658203125,MAYBE FOR THE THE ONE THEY'RE GONNA SEE ALL THE TIME WE MAKE IT LOOK GOOD AND UM FIT THE KIND OF IDEA OF WHAT THEY WANT,2007.8399658203125
ES2014d,MEE054,1577.5899658203125,I THINK MAYBE THE SPECIAL COLOUR WE'VE GOT THREE NOW JUST BECAUSE THE VOLUME BUTTONS ARE DIFFERENT,1580.5899658203125
ES2014d,MEE056,370.0799865722656,WE COULD DO IT AS WE D GO ALONG THE PRODUCTION COSTS LOOKING AT THE PROTOTYPE,373.0799865722656
ES2014d,MEE056,1307.8900146484375,YEAH THIS IS,1310.8900146484375
ES2014d,MEE054,1454.68994140625,YEAH YEAH WE'LL MAKE THE ADJUSTMENTS AND THEN SEE HOW ARE RATES ARE GOING,1457.68994140625
ES2014d,MEE054,638.0900268554688,AT THE MOMENT WE'VE JUST GOT THE SIMPLE CHIP WHICH COSTS ONE,641.0900268554688
ES2014d,MEE054,608.9500122070312,'KAY,611.9500122070312
ES2014d,MEE054,1345.8199462890625,ALSO IT'S KIND OF SPONGY RUBBERINESS IS MAYBE BIT MORE KINDA COMFORTABLE THAN KINDA SLEEK AND NEW AGE,1348.8199462890625
ES2014d,MEE054,2231.820068359375,WE HAVEN'T COMPLETELY LEFT ANYTHING OUT SO,2234.820068359375
ES2014d,MEE056,559.6599731445312,MM-HMM,562.6599731445312
ES2014d,MEE053,1618.93994140625,THE REST ARE ALL STANDARD ALTHOUGH YOU COULD ARGUE THAT SHOULD MAYBE BE YOU WERE MAKING THESE BUTTONS DOWN THE BOTTOM,1621.93994140625
ES2014d,MEE056,1822.75,OKAY,1825.75
ES2014d,MEE056,2036.52001953125,SO,2039.52001953125
ES2014d,MEE054,2669.6201171875,VOICE RECOGNITION ESPECIALLY NOT COULD,2672.6201171875
ES2014d,MEE053,1584.199951171875,ALRIGHT,1587.199951171875
ES2014d,MEE053,1717.989990234375,YOU MEAN OF,1720.989990234375
ES2014d,FEE055,145.83999633789062,THE MUTE COULD POSSIBLY BE A BIT SMALLER,148.83999633789062
ES2014d,MEE056,2667.0,I'VE NEVER SEEN ONE OF THEM BEFORE,2670.0
ES2014d,FEE055,122.93000030517578,AH THAT'S THE MUTE,125.93000030517578
ES2014d,MEE053,2036.52001953125,SO WE JUST ADD THAT TO PROFITABILITY IN EFFECT,2039.52001953125
